752 9628
692 680 -0.333333
692 691 -0.2
692 692 3
692 693 -0.2
692 694 -0.2
693 150 -0.2
693 463 -0.2
693 533 -1
693 681 -1
693 691 -0.2
693 692 -0.2
693 693 3
693 694 -0.2
694 150 -0.2
694 463 -0.2
694 539 -1
694 684 -1
694 691 -0.2
694 692 -0.2
694 693 -0.2
694 694 3
695 424 -0.333333
695 435 -0.333333
695 557 -1
695 685 -0.166667
695 686 -0.166667
695 687 -0.166667
695 688 -0.166667
695 695 4.2
695 699 -0.166667
695 705 -0.333333
695 712 -0.2
695 717 -0.166667
696 19 -0.125
696 25 -0.125
696 445 -0.125
696 449 -0.125
696 450 -0.125
696 454 -0.125
696 456 -0.125
696 462 -0.125
696 518 -1
696 520 -0.5
696 530 -0.5
696 677 -0.0833333
696 678 -0.0833333
696 679 -0.0833333
696 680 -0.0833333
696 681 -0.0833333
696 682 -0.0833333
696 683 -1
696 684 -0.0833333
696 696 4.91667
696 698 -0.0833333
696 699 -0.0833333
696 713 -0.0833333
696 714 -0.0833333
697 7 -0.5
697 92 -0.5
697 677 -0.1
697 678 -0.1
697 679 -0.1
697 680 -0.1
697 681 -0.1
697 682 -0.1
697 683 -0.1
697 684 -0.1
697 697 2
697 712 -0.1
697 717 -0.1
698 9 -0.0588235
698 141 -0.0588235
698 160 -0.0588235
698 233 -0.0588235
698 363 -0.0588235
698 364 -0.0588235
698 385 -0.0588235
698 386 -0.0588235
698 450 -0.0588235
698 456 -0.0588235
698 466 -0.0588235
698 492 -0.0588235
698 521 -0.0588235
698 607 -0.0588235
698 626 -0.0588235
698 677 -0.0833333
698 678 -0.0833333
698 679 -0.0833333
698 680 -0.0833333
698 681 -0.0833333
698 682 -0.0833333
698 683 -0.0833333
698 684 -0.0833333
698 696 -0.0833333
698 698 2
698 699 -0.0833333
698 713 -0.0833333
698 714 -0.0833333
698 747 -0.0588235
699 677 -0.0833333
699 678 -0.0833333
699 679 -0.0833333
699 680 -0.0833333
699 681 -0.0833333
699 682 -0.0833333
699 683 -0.0833333
699 684 -0.0833333
699 685 -0.166667
699 686 -0.166667
699 687 -0.166667
699 688 -0.166667
699 695 -0.166667
699 696 -0.0833333
699 698 -0.0833333
699 699 2
699 713 -0.0833333
699 714 -0.0833333
699 717 -0.166667
700 144 -0.5
700 669 -0.333333
700 700 2
700 707 -0.5
700 715 -0.333333
700 716 -0.333333
701 516 -0.5
701 701 3
701 707 -1
702 420 -0.333333
702 421 -0.333333
702 431 -0.333333
702 432 -0.333333
702 685 -0.333333
702 686 -0.333333
702 702 3
702 704 -1
703 422 -0.333333
703 423 -0.333333
703 433 -0.333333
703 434 -0.333333
703 687 -0.333333
703 688 -0.333333
703 703 3
703 704 -1
704 702 -1
704 703 -1
704 704 3
704 706 -1
705 424 -0.333333
705 435 -0.333333
705 695 -0.333333
705 705 3
705 706 -1
705 712 -0.5
706 704 -1
706 705 -1
706 706 3
706 707 -1
707 144 -0.5
707 700 -0.5
707 701 -1
707 706 -1
707 707 4
707 717 -1
708 136 -0.5
708 452 -0.142857
708 453 -0.142857
708 460 -0.142857
708 461 -0.142857
708 663 -0.142857
708 671 -0.142857
708 689 -1
708 708 3
708 709 -0.142857
708 710 -0.5
709 135 -0.5
709 452 -0.142857
709 453 -0.142857
709 460 -0.142857
709 461 -0.142857
709 663 -0.142857
709 671 -0.142857
709 708 -0.142857
709 709 3
709 711 -0.5
709 713 -1
710 136 -0.5
710 407 -0.166667
710 460 -0.166667
710 461 -0.166667
710 521 -0.166667
710 690 -1
710 708 -0.5
710 710 3
710 711 -0.166667
711 135 -0.5
711 407 -0.166667
711 460 -0.166667
711 461 -0.166667
711 521 -0.166667
711 709 -0.5
711 710 -0.166667
711 711 3
711 714 -1
712 677 -0.1
712 678 -0.1
712 679 -0.1
712 680 -0.1
712 681 -0.1
712 682 -0.1
712 683 -0.1
712 684 -0.1
712 685 -0.2
712 686 -0.2
712 687 -0.2
712 688 -0.2
712 695 -0.2
712 697 -0.1
712 705 -0.5
712 712 3
712 717 -0.1
713 677 -0.0833333
713 678 -0.0833333
713 679 -0.0833333
713 680 -0.0833333
713 681 -0.0833333
713 682 -0.0833333
713 683 -0.0833333
713 684 -0.0833333
713 689 -1
713 696 -0.0833333
713 698 -0.0833333
713 699 -0.0833333
713 709 -1
713 713 3
713 714 -0.0833333
714 677 -0.0833333
714 678 -0.0833333
714 679 -0.0833333
714 680 -0.0833333
714 681 -0.0833333
714 682 -0.0833333
714 683 -0.0833333
714 684 -0.0833333
714 690 -1
714 696 -0.0833333
714 698 -0.0833333
714 699 -0.0833333
714 711 -1
714 713 -0.0833333
714 714 3
715 507 -0.333333
715 520 -0.333333
715 665 -0.333333
715 669 -0.333333
715 677 -1
715 689 -1
715 700 -0.333333
715 715 4
715 716 -0.333333
716 512 -0.333333
716 530 -0.333333
716 664 -0.333333
716 669 -0.333333
716 678 -1
716 690 -1
716 700 -0.333333
716 715 -0.333333
716 716 4
717 677 -0.1
717 678 -0.1
717 679 -0.1
717 680 -0.1
717 681 -0.1
717 682 -0.1
717 683 -0.1
717 684 -0.1
717 685 -0.166667
717 686 -0.166667
717 687 -0.166667
717 688 -0.166667
717 695 -0.166667
717 697 -0.1
717 699 -0.166667
717 707 -1
717 712 -0.1
717 717 3
718 7 -0.333333
718 121 -0.166667
718 123 -0.166667
718 152 -0.166667
718 306 -0.166667
718 307 -0.166667
718 335 -0.166667
718 673 -0.333333
718 718 4
718 719 -0.0909091
718 720 -0.0909091
718 721 -0.0909091
718 722 -0.0909091
718 723 -0.0909091
718 724 -0.0909091
718 725 -0.0909091
718 726 -0.0909091
718 727 -0.0909091
718 728 -0.0909091
718 729 -0.0909091
719 122 -0.25
719 123 -0.25
719 307 -0.25
719 308 -0.25
719 718 -0.0909091
719 719 4
719 720 -0.0909091
719 721 -0.0909091
719 722 -0.0909091
719 723 -0.0909091
719 724 -0.0909091
719 725 -0.0909091
719 726 -0.0909091
719 727 -0.0909091
719 728 -0.0909091
719 729 -0.0909091
720 124 -0.2
720 126 -0.2
720 128 -0.2
720 308 -0.2
720 309 -0.2
720 718 -0.0909091
720 719 -0.0909091
720 720 4
720 721 -0.0909091
720 722 -0.0909091
720 723 -0.0909091
720 724 -0.0909091
720 725 -0.0909091
720 726 -0.0909091
720 727 -0.0909091
720 728 -0.0909091
720 729 -0.0909091
721 309 -0.5
721 310 -0.5
721 718 -0.0909091
721 719 -0.0909091
721 720 -0.0909091
721 721 4
721 722 -0.0909091
721 723 -0.0909091
721 724 -0.0909091
721 725 -0.0909091
721 726 -0.0909091
721 727 -0.0909091
721 728 -0.0909091
721 729 -0.0909091
722 23 -0.2
722 125 -0.2
722 126 -0.2
722 128 -0.2
722 310 -0.2
722 718 -0.0909091
722 719 -0.0909091
722 720 -0.0909091
722 721 -0.0909091
722 722 4
722 723 -0.0909091
722 724 -0.0909091
722 725 -0.0909091
722 726 -0.0909091
722 727 -0.0909091
722 728 -0.0909091
722 729 -0.0909091
723 311 -1
723 718 -0.0909091
723 719 -0.0909091
723 720 -0.0909091
723 721 -0.0909091
723 722 -0.0909091
723 723 4
723 724 -0.0909091
723 725 -0.0909091
723 726 -0.0909091
723 727 -0.0909091
723 728 -0.0909091
723 729 -0.0909091
724 312 -1
724 718 -0.0909091
724 719 -0.0909091
724 720 -0.0909091
724 721 -0.0909091
724 722 -0.0909091
724 723 -0.0909091
724 724 4
724 725 -0.0909091
724 726 -0.0909091
724 727 -0.0909091
724 728 -0.0909091
724 729 -0.0909091
725 313 -1
725 718 -0.0909091
725 719 -0.0909091
725 720 -0.0909091
725 721 -0.0909091
725 722 -0.0909091
725 723 -0.0909091
725 724 -0.0909091
725 725 4
725 726 -0.0909091
725 727 -0.0909091
725 728 -0.0909091
725 729 -0.0909091
726 314 -1
726 718 -0.0909091
726 719 -0.0909091
726 720 -0.0909091
726 721 -0.0909091
726 722 -0.0909091
726 723 -0.0909091
726 724 -0.0909091
726 725 -0.0909091
726 726 4
726 727 -0.0909091
726 728 -0.0909091
726 729 -0.0909091
727 315 -1
727 718 -0.0909091
727 719 -0.0909091
727 720 -0.0909091
727 721 -0.0909091
727 722 -0.0909091
727 723 -0.0909091
727 724 -0.0909091
727 725 -0.0909091
727 726 -0.0909091
727 727 4
727 728 -0.0909091
727 729 -0.0909091
728 18 -0.2
728 20 -0.2
728 139 -0.2
728 155 -0.2
728 346 -0.2
728 718 -0.0909091
728 719 -0.0909091
728 720 -0.0909091
728 721 -0.0909091
728 722 -0.0909091
728 723 -0.0909091
728 724 -0.0909091
728 725 -0.0909091
728 726 -0.0909091
728 727 -0.0909091
728 728 4
728 729 -0.0909091
729 94 -0.333333
729 95 -0.333333
729 718 -0.0909091
729 719 -0.0909091
729 720 -0.0909091
729 721 -0.0909091
729 722 -0.0909091
729 723 -0.0909091
729 724 -0.0909091
729 725 -0.0909091
729 726 -0.0909091
729 727 -0.0909091
729 728 -0.0909091
729 729 2
730 6 -0.0666667
730 113 -0.0666667
730 443 -0.0666667
730 447 -0.0666667
730 450 -0.0666667
730 730 4.86667
730 731 -1
730 732 -0.0666667
730 733 -0.0666667
730 734 -0.0666667
730 735 -0.0666667
730 736 -0.0666667
730 737 -0.0666667
730 738 -0.0666667
730 739 -0.0666667
730 740 -0.333333
730 741 -0.5
730 742 -0.333333
730 743 -0.333333
730 744 -1
730 748 -0.5
731 6 -0.0666667
731 113 -0.0666667
731 443 -0.0666667
731 447 -0.0666667
731 450 -0.0666667
731 730 -1
731 731 3.33333
731 732 -0.1
731 733 -0.1
731 734 -0.1
731 735 -0.1
731 736 -0.1
731 737 -0.1
731 738 -0.1
731 739 -0.1
731 740 -0.1
731 741 -0.1
731 742 -0.5
731 744 -0.5
732 6 -0.0666667
732 113 -0.0666667
732 443 -0.0666667
732 447 -0.0666667
732 450 -0.0666667
732 730 -0.0666667
732 731 -0.1
732 732 3.3
732 733 -0.5
732 734 -0.1
732 735 -0.1
732 736 -0.1
732 737 -0.1
732 738 -0.1
732 739 -0.1
732 740 -0.1
732 741 -0.1
732 742 -1
732 744 -0.5
733 6 -0.0666667
733 113 -0.0666667
733 443 -0.0666667
733 447 -0.0666667
733 450 -0.0666667
733 730 -0.0666667
733 731 -0.1
733 732 -0.5
733 733 3.2
733 734 -0.5
733 735 -0.1
733 736 -0.1
733 737 -0.1
733 738 -0.1
733 739 -0.1
733 740 -0.1
733 741 -0.1
733 743 -0.5
733 744 -0.5
734 6 -0.0666667
734 113 -0.0666667
734 443 -0.0666667
734 447 -0.0666667
734 450 -0.0666667
734 730 -0.0666667
734 731 -0.1
734 732 -0.1
734 733 -0.5
734 734 3.7
734 735 -1
734 736 -0.1
734 737 -0.1
734 738 -0.1
734 739 -0.1
734 740 -0.1
734 741 -0.1
734 743 -1
735 6 -0.0666667
735 113 -0.0666667
735 443 -0.0666667
735 447 -0.0666667
735 450 -0.0666667
735 730 -0.0666667
735 731 -0.1
735 732 -0.1
735 733 -0.1
735 734 -1
735 735 3.2
735 736 -0.5
735 737 -0.1
735 738 -0.1
735 739 -0.1
735 740 -0.1
735 741 -0.1
735 743 -0.5
736 6 -0.0666667
736 113 -0.0666667
736 443 -0.0666667
736 447 -0.0666667
736 450 -0.0666667
736 730 -0.0666667
736 731 -0.1
736 732 -0.1
736 733 -0.1
736 734 -0.1
736 735 -0.5
736 736 2.7
736 737 -0.5
736 738 -0.1
736 739 -0.1
736 740 -0.1
736 741 -0.1
736 743 -0.5
737 6 -0.0666667
737 113 -0.0666667
737 443 -0.0666667
737 447 -0.0666667
737 450 -0.0666667
737 730 -0.0666667
737 731 -0.1
737 732 -0.1
737 733 -0.1
737 734 -0.1
737 735 -0.1
737 736 -0.5
737 737 2.7
737 738 -0.5
737 739 -0.1
737 740 -0.1
737 741 -0.1
737 743 -0.5
738 6 -0.0666667
738 113 -0.0666667
738 443 -0.0666667
738 447 -0.0666667
738 450 -0.0666667
738 730 -0.0666667
738 731 -0.1
738 732 -0.1
738 733 -0.1
738 734 -0.1
738 735 -0.1
738 736 -0.1
738 737 -0.5
738 738 3.7
738 739 -1
738 740 -0.1
738 741 -0.1
738 743 -1
739 6 -0.0666667
739 113 -0.0666667
739 443 -0.0666667
739 447 -0.0666667
739 450 -0.0666667
739 730 -0.0666667
739 731 -0.1
739 732 -0.1
739 733 -0.1
739 734 -0.1
739 735 -0.1
739 736 -0.1
739 737 -0.1
739 738 -1
739 739 4.2
739 740 -1
739 741 -0.1
739 743 -1
740 6 -0.0666667
740 113 -0.0666667
740 443 -0.0666667
740 447 -0.0666667
740 450 -0.0666667
740 730 -0.333333
740 731 -0.1
740 732 -0.1
740 733 -0.1
740 734 -0.1
740 735 -0.1
740 736 -0.1
740 737 -0.1
740 738 -0.1
740 739 -1
740 740 3.23333
740 741 -0.1
740 742 -0.333333
740 743 -0.333333
741 730 -0.5
741 731 -0.1
741 732 -0.1
741 733 -0.1
741 734 -0.1
741 735 -0.1
741 736 -0.1
741 737 -0.1
741 738 -0.1
741 739 -0.1
741 740 -0.1
741 741 2
741 748 -0.5
742 730 -0.333333
742 731 -0.5
742 732 -1
742 740 -0.333333
742 742 3
742 743 -0.333333
742 744 -0.5
743 730 -0.333333
743 733 -0.5
743 734 -1
743 735 -0.5
743 736 -0.5
743 737 -0.5
743 738 -1
743 739 -1
743 740 -0.333333
743 742 -0.333333
743 743 7
743 744 -1
744 730 -1
744 731 -0.5
744 732 -0.5
744 733 -0.5
744 742 -0.5
744 743 -1
744 744 5
744 745 -1
745 744 -1
745 745 3
745 747 -1
745 748 -0.5
746 77 -0.5
746 502 -0.5
746 746 3
746 747 -1
746 748 -1
747 9 -0.0588235
747 141 -0.0588235
747 160 -0.0588235
747 233 -0.0588235
747 363 -0.0588235
747 364 -0.0588235
747 385 -0.0588235
747 386 -0.0588235
747 450 -0.0588235
747 456 -0.0588235
747 466 -0.0588235
747 492 -0.0588235
747 521 -0.0588235
747 607 -0.0588235
747 626 -0.0588235
747 698 -0.0588235
747 745 -1
747 746 -1
747 747 4
747 749 -1
748 730 -0.5
748 741 -0.5
748 745 -0.5
748 746 -1
748 748 3
749 459 -0.5
749 516 -0.2
749 518 -0.2
749 520 -0.2
749 521 -0.5
749 530 -0.2
749 747 -1
749 749 3
750 750 2
750 751 -0.5
751 750 -0.5
751 751 2
